"","measure_name","location_name","sex_name","cause_name","year","val","upper","lower"
"4130","DALYs (Disability-Adjusted Life Years)","Global","Both","Benign and in situ intestinal neoplasms",1996,0,0,0
"4131","DALYs (Disability-Adjusted Life Years)","Global","Both","Benign and in situ cervical and uterine neoplasms",1996,0,0,0
"4132","DALYs (Disability-Adjusted Life Years)","Global","Both","Other benign and in situ neoplasms",1996,0,0,0
"4133","DALYs (Disability-Adjusted Life Years)","Global","Both","Non-rheumatic calcific aortic valve disease",1996,1118632.29077805,1266744.79519782,1007031.14240665
"4134","DALYs (Disability-Adjusted Life Years)","Global","Both","Non-rheumatic degenerative mitral valve disease",1996,662172.477454741,791726.632205337,572145.935248621
"4135","DALYs (Disability-Adjusted Life Years)","Global","Both","Other non-rheumatic valve diseases",1996,68283.9034091202,84178.9818527205,51848.0718253485
"4136","DALYs (Disability-Adjusted Life Years)","Global","Both","Cirrhosis and other chronic liver diseases due to NAFLD",1996,2510092.73987082,3375606.43099402,1820682.3071737
"4137","DALYs (Disability-Adjusted Life Years)","Global","Both","Diabetes mellitus type 1",1996,3490935.72426417,3978143.64728532,2920021.35068165
"4138","DALYs (Disability-Adjusted Life Years)","Global","Both","Diabetes mellitus type 2",1996,30870749.2480788,36000379.0224776,26405781.1426294
"4139","DALYs (Disability-Adjusted Life Years)","Global","Both","Alcoholic cardiomyopathy",1997,2310597.59727925,2897948.77085037,2158305.85887683
"4140","DALYs (Disability-Adjusted Life Years)","Global","Both","Sexual violence",1997,1631531.89088485,2312404.99637313,1080518.78398957
"4141","DALYs (Disability-Adjusted Life Years)","Global","Both","Myocarditis",1997,985775.424139311,1361288.06963579,759192.815601751
"4142","DALYs (Disability-Adjusted Life Years)","Global","Both","Other leukemia",1997,5839563.38115241,6973565.284373,4115885.4991721
"4143","DALYs (Disability-Adjusted Life Years)","Global","Both","Other cardiomyopathy",1997,4624345.51460606,5155988.78197919,4110614.56635025
"4144","DALYs (Disability-Adjusted Life Years)","Global","Both","Conflict and terrorism",1997,8692786.09821344,12006156.0752263,6607607.1978447
"4145","DALYs (Disability-Adjusted Life Years)","Global","Both","Multidrug-resistant tuberculosis without extensive drug resistance",1997,3930437.43859421,7669011.87938153,1838826.68184743
"4146","DALYs (Disability-Adjusted Life Years)","Global","Both","Extensively drug-resistant tuberculosis",1997,83250.0694660156,154349.616948319,38753.9661979327
"4147","DALYs (Disability-Adjusted Life Years)","Global","Both","HIV/AIDS - Drug-susceptible Tuberculosis",1997,22290773.7729391,28882057.0744778,16749652.6542301
"4148","DALYs (Disability-Adjusted Life Years)","Global","Both","HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance",1997,1018382.8521209,1994873.98632254,432502.51672635
"4149","DALYs (Disability-Adjusted Life Years)","Global","Both","HIV/AIDS - Extensively drug-resistant Tuberculosis",1997,7535.74863349531,14289.4220786083,3178.39582455455
"4150","DALYs (Disability-Adjusted Life Years)","Global","Both","Latent tuberculosis infection",1997,0,0,0
"4151","DALYs (Disability-Adjusted Life Years)","Global","Both","Iodine deficiency",1996,2439078.30290739,3924660.82529565,1502222.89247387
"4152","DALYs (Disability-Adjusted Life Years)","Global","Both","Vitamin A deficiency",1996,1858994.53927152,2629136.02158537,1284829.31031503
"4153","DALYs (Disability-Adjusted Life Years)","Global","Both","Dietary iron deficiency",1996,26244473.319595,37857396.0849359,17595557.1464314
"4154","DALYs (Disability-Adjusted Life Years)","Global","Both","Other nutritional deficiencies",1996,4204935.45602114,5526264.40753283,3090034.37938148
"4155","DALYs (Disability-Adjusted Life Years)","Global","Both","Syphilis",1996,8966322.73431405,18826720.2214368,3089787.01436029
"4156","DALYs (Disability-Adjusted Life Years)","Global","Both","Chlamydial infection",1996,134475.226904702,184542.350791132,99176.59573911
"4157","DALYs (Disability-Adjusted Life Years)","Global","Both","Gonococcal infection",1996,162686.981280965,189778.119628889,127862.233241089
"4158","DALYs (Disability-Adjusted Life Years)","Global","Both","Iodine deficiency",1997,2404840.13283892,3863219.21628444,1475566.37870222
"4159","DALYs (Disability-Adjusted Life Years)","Global","Both","Vitamin A deficiency",1997,1847396.70855072,2616338.21644768,1281307.25807288
"4160","DALYs (Disability-Adjusted Life Years)","Global","Both","Dietary iron deficiency",1997,26369619.9376938,37990399.7786403,17671928.6815561
"4161","DALYs (Disability-Adjusted Life Years)","Global","Both","Other nutritional deficiencies",1997,4048987.09639509,5261649.14036965,3045981.53464561
"4162","DALYs (Disability-Adjusted Life Years)","Global","Both","Syphilis",1997,8961912.02625859,18972272.4006076,3079096.81361921
"4163","DALYs (Disability-Adjusted Life Years)","Global","Both","Chlamydial infection",1997,137532.906112475,188435.483472449,101047.97693766
"4164","DALYs (Disability-Adjusted Life Years)","Global","Both","Gonococcal infection",1997,164720.165753018,191759.258629007,130309.175012232
"4165","DALYs (Disability-Adjusted Life Years)","Global","Both","Trichomoniasis",1996,197283.443177081,403229.328677329,75832.5612200674
"4166","DALYs (Disability-Adjusted Life Years)","Global","Both","Genital herpes",1996,166869.500212161,415867.217339346,54947.9887115837
"4167","DALYs (Disability-Adjusted Life Years)","Global","Both","Other sexually transmitted infections",1996,302241.075681874,395582.114670971,226713.371825864
"4168","DALYs (Disability-Adjusted Life Years)","Global","Both","Acute hepatitis A",1996,6072917.33490067,7588536.6117609,4673005.67371216
"4169","DALYs (Disability-Adjusted Life Years)","Global","Both","Acute hepatitis B",1996,2302507.89564698,3480642.05975489,1482967.74374073
"4170","DALYs (Disability-Adjusted Life Years)","Global","Both","Acute hepatitis C",1996,515948.197052406,857887.408684381,263655.826678326
"4171","DALYs (Disability-Adjusted Life Years)","Global","Both","Acute hepatitis E",1996,182138.025952268,269290.15674731,115044.169958534
"4172","DALYs (Disability-Adjusted Life Years)","Global","Both","Leprosy",1996,38773.3308728155,56967.0564908199,24734.4237050721
"4173","DALYs (Disability-Adjusted Life Years)","Global","Both","Other unspecified infectious diseases",1996,6051421.89641577,7091098.85517357,4455129.57085975
"4174","DALYs (Disability-Adjusted Life Years)","Global","Both","Asthma",1996,21895656.7355594,26578093.7389948,17701531.3641677
"4175","DALYs (Disability-Adjusted Life Years)","Global","Both","Interstitial lung disease and pulmonary sarcoidosis",1996,1968274.93525128,2406573.67758558,1629396.96308948
"4176","DALYs (Disability-Adjusted Life Years)","Global","Both","Other chronic respiratory diseases",1996,1821820.0293549,2192318.18225099,1524424.22822174
"4177","DALYs (Disability-Adjusted Life Years)","Global","Both","Cirrhosis and other chronic liver diseases due to hepatitis B",1996,10611918.7860337,12055906.9480845,9354990.88802284
"4178","DALYs (Disability-Adjusted Life Years)","Global","Both","Cirrhosis and other chronic liver diseases due to hepatitis C",1996,8995151.40642253,10249049.6478017,7819437.89117237
"4179","DALYs (Disability-Adjusted Life Years)","Global","Both","Cirrhosis and other chronic liver diseases due to alcohol use",1996,8224341.61271992,9536754.56277168,6999909.03202369
"4180","DALYs (Disability-Adjusted Life Years)","Global","Both","Cirrhosis and other chronic liver diseases due to other causes",1996,7593877.57975031,9069709.40210345,6342887.59832913
"4181","DALYs (Disability-Adjusted Life Years)","Global","Both","Peptic ulcer disease",1996,8073893.52024898,8665961.48654206,7546832.80272687
"4182","DALYs (Disability-Adjusted Life Years)","Global","Both","Gastritis and duodenitis",1996,2251868.59676003,2986054.36522805,1732010.68889986
"4183","DALYs (Disability-Adjusted Life Years)","Global","Both","Appendicitis",1996,2045319.66738567,2538322.14631538,1538506.48983459
"4184","DALYs (Disability-Adjusted Life Years)","Global","Both","Paralytic ileus and intestinal obstruction",1996,6532645.38899538,7188455.85351187,5588441.93040522
"4185","DALYs (Disability-Adjusted Life Years)","Global","Both","Inguinal, femoral, and abdominal hernia",1996,3103195.86128634,3898835.07352874,2437416.56015648
"4186","DALYs (Disability-Adjusted Life Years)","Global","Both","Inflammatory bowel disease",1996,1295704.80589655,1536262.57475691,1032981.32798239
"4187","DALYs (Disability-Adjusted Life Years)","Global","Both","Vascular intestinal disorders",1996,1242161.17335528,1328468.08401117,1162041.74262606
"4188","DALYs (Disability-Adjusted Life Years)","Global","Both","Gallbladder and biliary diseases",1996,4724934.07035989,6044828.40629815,3691135.29447902
"4189","DALYs (Disability-Adjusted Life Years)","Global","Both","Pancreatitis",1996,2761173.34476171,3286202.09432941,2519388.44828475
"4190","DALYs (Disability-Adjusted Life Years)","Global","Both","Gastroesophageal reflux disease",1996,3830840.83856536,6871804.75128324,1984529.06534429
"4191","DALYs (Disability-Adjusted Life Years)","Global","Both","Endocrine, metabolic, blood, and immune disorders",1996,15750639.419044,20514678.4075412,11688838.7283588
"4192","DALYs (Disability-Adjusted Life Years)","Global","Both","Trichomoniasis",1997,200237.124034469,409156.129149267,76962.4434836604
"4193","DALYs (Disability-Adjusted Life Years)","Global","Both","Genital herpes",1997,169772.974457437,422937.957187263,55970.9419731815
"4194","DALYs (Disability-Adjusted Life Years)","Global","Both","Other sexually transmitted infections",1997,306437.584991065,402146.437613961,228993.878359611
"4195","DALYs (Disability-Adjusted Life Years)","Global","Both","Acute hepatitis A",1997,5964631.21439573,7523975.92584323,4546038.06212513
"4196","DALYs (Disability-Adjusted Life Years)","Global","Both","Acute hepatitis B",1997,2299783.43820905,3415134.58573385,1487153.70151637
"4197","DALYs (Disability-Adjusted Life Years)","Global","Both","Acute hepatitis C",1997,506412.064099281,843706.230502256,259506.897211298
"4198","DALYs (Disability-Adjusted Life Years)","Global","Both","Acute hepatitis E",1997,181151.12339401,263447.226035895,114929.078879262
"4199","DALYs (Disability-Adjusted Life Years)","Global","Both","Leprosy",1997,37985.773817069,56123.2734837669,24388.5244714125
"4200","DALYs (Disability-Adjusted Life Years)","Global","Both","Other unspecified infectious diseases",1997,5655507.77327648,6637267.8917886,4142203.28263486
"4201","DALYs (Disability-Adjusted Life Years)","Global","Both","Asthma",1997,21856219.5661698,26654186.2119474,17690602.073266
"4202","DALYs (Disability-Adjusted Life Years)","Global","Both","Interstitial lung disease and pulmonary sarcoidosis",1997,2035953.50899794,2483743.00437038,1687045.97691695
"4203","DALYs (Disability-Adjusted Life Years)","Global","Both","Other chronic respiratory diseases",1997,1864248.31365476,2239023.58231241,1559291.73750608
"4204","DALYs (Disability-Adjusted Life Years)","Global","Both","Cirrhosis and other chronic liver diseases due to hepatitis B",1997,10756783.487576,12165934.0451269,9428682.25947517
"4205","DALYs (Disability-Adjusted Life Years)","Global","Both","Rheumatoid arthritis",1996,1867435.94981884,2339828.34176474,1427029.04941563
"4206","DALYs (Disability-Adjusted Life Years)","Global","Both","Low back pain",1996,45380712.1729622,60659596.1232935,31955354.0953557
"4207","DALYs (Disability-Adjusted Life Years)","Global","Both","Neck pain",1996,14032185.4232469,20048604.8531985,9213857.33852352
"4208","DALYs (Disability-Adjusted Life Years)","Global","Both","Gout",1996,784962.585972222,1121941.12467587,497424.589520583
"4209","DALYs (Disability-Adjusted Life Years)","Global","Both","Other musculoskeletal disorders",1996,21452470.3113199,29488417.4977218,14963022.0282645
"4210","DALYs (Disability-Adjusted Life Years)","Global","Both","Neural tube defects",1996,12781153.064206,19878141.4346801,9136890.95529404
"4211","DALYs (Disability-Adjusted Life Years)","Global","Both","Congenital heart anomalies",1996,29414984.0884458,41623310.4343907,22706139.1606188
"4212","DALYs (Disability-Adjusted Life Years)","Global","Both","Orofacial clefts",1996,974398.210842607,1382578.15315114,651395.980471597
"4213","DALYs (Disability-Adjusted Life Years)","Global","Both","Down syndrome",1996,2050340.61364371,3784226.01859395,1495759.02843525
"4214","DALYs (Disability-Adjusted Life Years)","Global","Both","Turner syndrome",1996,11617.7504626627,19882.610309501,5309.84057310995
"4215","DALYs (Disability-Adjusted Life Years)","Global","Both","Klinefelter syndrome",1996,1266.43492739065,2396.92651001336,567.739468188485
"4216","DALYs (Disability-Adjusted Life Years)","Global","Both","Other chromosomal abnormalities",1996,1750640.45998128,4405812.80945441,1095459.71298808
"4217","DALYs (Disability-Adjusted Life Years)","Global","Both","HIV/AIDS resulting in other diseases",1996,42188994.2242882,59613850.6438217,29980975.2943077
"4218","DALYs (Disability-Adjusted Life Years)","Global","Both","Diarrheal diseases",1996,167978261.270509,200094545.958369,136637745.413857
"4219","DALYs (Disability-Adjusted Life Years)","Global","Both","Typhoid fever",1996,12577637.3089251,21869585.600238,6198218.4000231
"4220","DALYs (Disability-Adjusted Life Years)","Global","Both","Paratyphoid fever",1996,2246278.9491492,4575829.64005244,941599.204422806
"4221","DALYs (Disability-Adjusted Life Years)","Global","Both","Other intestinal infectious diseases",1996,266541.607285294,348152.088537781,201968.088852809
"4222","DALYs (Disability-Adjusted Life Years)","Global","Both","Lower respiratory infections",1996,193913503.529128,219608450.389402,173311914.491003
"4223","DALYs (Disability-Adjusted Life Years)","Global","Both","Upper respiratory infections",1996,6335507.17208763,9738011.87857429,3716662.8535291
"4224","DALYs (Disability-Adjusted Life Years)","Global","Both","Otitis media",1996,2304487.84960515,3652092.64604351,1373830.20088933
"4225","DALYs (Disability-Adjusted Life Years)","Global","Both","Meningitis",1996,31856312.298066,36491580.432717,27789523.0450279
"4226","DALYs (Disability-Adjusted Life Years)","Global","Both","Encephalitis",1996,7591326.97403084,8945697.30022908,6387547.494155
"4227","DALYs (Disability-Adjusted Life Years)","Global","Both","Diphtheria",1996,1059238.96442702,1478299.39286565,742616.760602424
"4228","DALYs (Disability-Adjusted Life Years)","Global","Both","Whooping cough",1996,17723570.062546,34132582.5778158,7548307.26274284
"4229","DALYs (Disability-Adjusted Life Years)","Global","Both","Tetanus",1996,13818090.2751602,16589879.8412531,11922114.6911266
"4230","DALYs (Disability-Adjusted Life Years)","Global","Both","Measles",1996,61115223.3759789,125047270.400891,21995302.7366884
